ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Children,TotalCampaignsAccepted,Total_Purchases,cluster_k2,cluster_k5,cluster_k7,cluster_k9
4128,1962,PhD,Together,56067,0,1,20-07-2013,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,3,11,0,63,725,1,0,20,0,2,2,2
6810,1983,Graduation,Divorced,82025,0,0,28-05-2013,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,3,11,1,42,1187,0,2,12,0,3,3,8
5386,1953,Graduation,Together,94384,0,0,04-03-2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,72,2302,0,4,18,0,0,0,8
8700,1986,Basic,Single,14906,0,0,22-12-2012,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,3,11,0,39,66,0,0,9,1,4,6,6
3202,1987,PhD,Married,51563,0,0,01-10-2012,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,3,11,0,38,1250,0,2,19,0,1,1,1
1328,1982,2n Cycle,Married,57937,0,1,16-02-2014,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,3,11,0,43,683,1,0,20,0,2,2,2
8405,1979,Graduation,Divorced,68274,1,1,30-09-2013,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,3,11,0,46,305,2,0,13,1,2,2,4
6515,1977,Graduation,Together,39771,1,0,06-12-2013,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,3,11,0,48,50,1,0,6,1,4,4,4
2882,1975,2n Cycle,Divorced,67893,0,1,01-10-2012,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,3,11,0,50,995,1,0,16,1,2,2,2
7574,1979,PhD,Together,27922,1,0,10-05-2014,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,3,11,0,46,41,1,0,6,1,4,4,7
6387,1976,PhD,Together,52190,1,1,08-05-2014,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,3,11,0,49,77,2,1,9,1,4,4,7
5320,1973,Master,Divorced,44051,1,1,29-01-2013,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,3,11,1,52,171,2,1,12,1,4,4,7
5048,1971,PhD,Single,42767,2,0,11-05-2013,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,3,11,0,54,131,2,0,7,1,4,4,7
8146,1976,Master,Together,46106,1,1,11-05-2014,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,3,11,0,49,54,2,0,5,1,4,4,7
10031,1976,PhD,Married,16927,1,1,10-02-2013,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,3,11,0,49,53,2,0,12,1,4,4,7
5748,1965,Graduation,Married,59754,0,1,01-12-2012,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,3,11,1,60,475,1,1,16,0,2,2,2
2134,1952,Graduation,Single,53700,0,1,17-08-2012,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,3,11,0,73,694,1,0,22,0,2,2,2
1523,1973,Graduation,Married,59041,1,1,07-05-2014,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0,52,96,2,0,8,1,4,4,4
9665,1957,PhD,Divorced,54237,0,1,27-04-2013,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,3,11,0,68,361,1,0,16,1,2,2,2
4640,1967,Graduation,Divorced,70647,0,1,21-09-2012,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,3,11,0,58,1079,1,0,26,0,3,3,3
3635,1962,PhD,Single,52597,0,1,07-05-2014,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,3,11,0,63,578,1,0,20,1,2,2,2
3547,1969,Master,Together,41021,1,0,30-12-2012,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,3,11,1,56,64,1,1,7,1,4,4,7
2456,1975,PhD,Married,40233,0,1,14-10-2013,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,3,11,0,50,149,1,0,13,1,2,2,7
5633,1980,Graduation,Married,50183,1,1,25-06-2014,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,3,11,0,45,231,2,0,17,1,4,2,4
7801,1959,Graduation,Together,54753,0,1,12-09-2013,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,3,11,0,66,728,1,0,21,0,2,2,2
10489,1973,Graduation,Married,92955,0,0,19-08-2013,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,3,11,1,52,1778,0,3,23,0,0,0,8
7011,1973,Graduation,Married,33471,1,0,12-10-2012,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,3,11,0,52,93,1,0,10,1,4,4,4
2620,1974,PhD,Married,34596,1,0,13-04-2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,1,51,23,1,1,4,1,4,4,7
3933,1980,Graduation,Together,44010,1,0,13-10-2012,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,3,11,0,45,662,1,0,24,1,2,2,2
10981,1988,Graduation,Married,84219,0,0,02-02-2014,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,37,1198,0,0,18,0,3,3,3
1734,1968,PhD,Together,40706,2,1,17-01-2013,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,3,11,0,57,81,3,0,11,1,4,4,7
10995,1988,2n Cycle,Married,15716,1,0,12-11-2012,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,3,11,0,37,92,1,0,10,1,4,4,7
6357,1959,2n Cycle,Divorced,59052,0,1,17-11-2013,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,3,11,0,66,491,1,0,18,1,2,2,2
9209,1971,Master,Together,80573,0,0,14-10-2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,54,1564,0,0,24,0,3,5,3
10286,1962,Graduation,Married,83715,0,0,03-02-2014,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,3,11,0,63,926,0,0,24,0,3,5,5
2611,1959,Master,Together,82576,0,0,01-08-2012,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,3,11,0,66,1910,0,1,19,0,3,5,8
1600,1965,Master,Married,56962,2,1,11-10-2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,60,411,3,0,21,1,2,2,7
3308,1952,Graduation,Married,35704,1,1,03-01-2014,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,3,11,0,73,94,2,0,9,1,4,4,4
5407,1954,Graduation,Together,53103,0,1,12-09-2013,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,3,11,0,71,1085,1,1,28,0,2,2,2
2166,1960,2n Cycle,Widow,46779,1,1,12-07-2013,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,3,11,0,65,23,2,0,4,1,4,4,4
3955,1965,Graduation,Divorced,4861,0,0,22-06-2014,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,60,6,0,0,0,1,4,4,4
6634,1979,Master,Divorced,33462,1,0,07-08-2013,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,3,11,0,46,54,1,0,6,1,4,4,7
3056,1978,Graduation,Divorced,63693,0,1,14-10-2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,47,1150,1,0,29,0,2,2,2
5718,1950,Graduation,Married,80763,0,0,15-08-2013,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,3,11,1,75,1415,0,3,23,0,0,0,8
6872,1974,PhD,Married,65352,0,1,21-08-2013,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,3,11,0,51,405,1,0,16,1,2,2,2
8164,1978,PhD,Married,82170,0,0,25-11-2013,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,3,11,0,47,1908,0,0,19,0,3,5,5
4580,1969,Graduation,Married,75759,0,0,25-10-2013,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,3,11,1,56,2486,0,4,26,0,0,0,8
9305,1976,2n Cycle,Single,79689,0,0,12-05-2013,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,3,11,0,49,1315,0,0,27,0,3,3,5
453,1956,PhD,Widow,35340,1,1,29-06-2014,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,3,11,0,69,45,2,0,7,1,4,4,7
8545,1954,Graduation,Divorced,85683,0,0,21-03-2014,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,3,11,1,71,1789,0,5,17,0,0,0,0
9850,1972,2n Cycle,Married,24884,1,0,29-11-2012,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,3,11,0,53,19,1,0,4,1,4,4,4
7378,1981,Master,Together,42021,1,0,31-08-2012,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,3,11,0,44,573,1,1,22,1,2,2,7
7646,1989,Graduation,Single,64449,1,0,18-02-2014,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,3,11,0,36,805,1,0,24,0,3,3,3
1640,1954,Graduation,Divorced,64587,1,1,22-06-2014,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,3,11,0,71,108,2,0,8,1,4,4,4
5184,1995,Graduation,Single,34824,0,0,26-03-2014,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,30,23,0,0,4,1,4,4,4
8492,1978,Graduation,Together,75437,0,0,09-11-2013,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,3,11,0,47,1493,0,1,23,0,3,5,5
11188,1957,Graduation,Together,26091,1,1,25-02-2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,68,89,2,0,9,1,4,4,4
1212,1973,Graduation,Married,52845,1,0,13-08-2013,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,3,11,0,52,936,1,1,25,0,3,3,5
9097,1956,Graduation,Divorced,46086,0,1,03-11-2013,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,3,11,0,69,343,1,0,16,1,2,2,2
10473,1956,PhD,Widow,78028,0,1,10-09-2012,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,3,11,1,69,528,1,3,20,0,1,1,1
7962,1987,PhD,Single,95169,0,0,09-10-2013,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,3,11,1,38,1901,0,3,12,0,0,0,8
9984,1981,2n Cycle,Married,56337,1,1,27-03-2013,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,3,11,1,44,724,2,3,22,0,2,2,2
5527,1987,Graduation,Together,22434,1,0,13-02-2013,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,3,11,0,38,58,1,0,7,1,4,4,4
6374,1954,PhD,Married,36930,0,1,17-05-2013,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,3,11,0,71,297,1,0,16,1,2,2,2
7453,1954,Graduation,Single,36130,0,1,02-02-2013,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,3,11,1,71,488,1,2,21,0,2,2,2
8952,1953,Master,Married,65569,0,1,05-11-2012,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,3,11,0,72,859,1,0,23,0,2,2,2
241,1952,Graduation,Together,83844,0,0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,73,1574,0,1,20,0,3,3,8
8975,1968,Graduation,Married,19514,1,1,26-01-2014,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,0,57,69,2,1,10,1,4,4,4
6119,1963,PhD,Single,36736,1,1,10-05-2013,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,62,17,2,0,4,1,4,4,7
5236,1979,Graduation,Together,77568,0,1,25-08-2012,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,3,11,0,46,2194,1,3,21,0,0,0,8
5723,1976,PhD,Together,49187,0,1,11-01-2014,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,3,11,0,49,116,1,0,8,1,4,4,7
1710,1978,Graduation,Single,30168,1,0,07-03-2013,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,3,11,0,47,279,1,0,18,1,4,4,4
